hubert_prob,label
0.08046789100842487,0
0.1042797024765682,0
0.10515839121935874,0
0.2332466871903331,0
0.8564381283775968,0
0.09899733577848835,0
0.023668100731899285,0
0.5858174628781411,0
0.17157294336743822,0
0.19309618752876195,0
0.05954727938335225,0
0.10610777587679453,0
0.08989458841311415,0
0.10669076724987797,0
0.48252781184664856,0
0.003984233989726161,0
0.0033068156542550462,0
0.017378689642481977,0
0.16922747967123752,1
0.8664050010500288,1
0.03136077615086769,0
0.06663857467258767,0
0.2251385265424951,0
0.7870478587248726,1
0.6993996300930787,1
0.016385156601700954,0
0.003930689943218674,0
0.8616709636395162,1
0.7413596185566838,1
0.5252200392243674,0
0.3825334717993908,0
0.09179785259939903,0
0.06880517253540597,0
0.7579150483540297,0
0.40409910783953557,1
0.1768645415698417,1
0.7574701700246249,1
0.7413596185566838,1
0.7870478587248726,1
0.786270476678418,1
0.35465598282884453,1
0.12222963977768406,1
0.05636847123394403,0
0.10075903548605278,0
0.5766934576997929,1
0.041045752323878255,1
0.048826510191635045,0
0.07569965503751949,0
0.7908160845045414,1
0.23078394157599666,1
0.7574701700246249,1
0.688120756336224,1
0.9471326407312087,1
0.15505899681765226,0
0.9661423420240814,1
0.09800265381048057,0
0.9622002554948655,1
0.05020948384973401,0
0.15474019694175467,0
0.9646163171905475,1
0.41806477729914243,1
0.042597091010709714,0
0.9537226857116455,1
0.9519011295404833,1
0.14392566566640458,0
0.04000341912247934,0
0.9190721409678424,1
0.13904207003456548,0
0.05482430692958528,1
0.9622002554948655,1
0.11329556075216443,0
0.9379035092790258,0
0.06844181704434009,0
0.3427945919114363,0
0.20526523196366397,0
0.6244865468515544,0
0.6938641158758394,0
0.43685813438352633,0
0.35922490680455005,0
0.6018274476047574,0
0.005706278203705078,0
0.9923536864740833,1
0.9612866547545604,1
0.7067720893439627,1
0.46017088503519415,0
0.010351532715858815,0
0.046846694005867585,0
0.22462899656373964,0
0.9927994056683617,1
0.9491613293412167,1
0.850625957268636,1
0.10752609105266944,0
0.13828730347252488,0
0.039255882010234625,0
0.9967141798493908,1
0.9701252491018031,1
0.8606208786845496,1
0.01926723690315706,0
0.2526207170109836,0
0.09011690310997249,0
0.23665867234005863,0
0.03016136209396497,0
0.9930681929433298,1
0.9667499537782072,1
0.848939353872178,1
0.9923536864740833,1
0.9612866547545604,1
0.9209620327973095,1
0.9914237810045047,1
0.9671612591885868,1
0.8927065542656846,1
0.9967141798493908,1
0.9667499537782072,1
0.8956514039450707,1
0.07049842839219185,0
0.23665867234005863,0
0.03018129947320926,0
